会社ID,会社名,薬局ID,薬局名,商品ID,商品名,カテゴリID,カテゴリ名,表示ステータス(公開・非公開),ダミーフラグ,ダミーフラグ名,掲載終了日,商品ステータス,商品ステータス名,商品コード,販売価格,在庫数,在庫無制限フラグ,販売制限数,雇用形態,アピールポイント,条件,検索ワード(コメント3),一覧-メイン画像,詳細-メインコメント,詳細-メイン画像,地域,地域名,詳細-サブコメント(1),詳細-サブコメント(2),詳細-サブコメント(3),詳細-サブコメント(4),詳細-サブコメント(8),詳細-サブコメント(9),詳細-サブコメント(10),詳細-サブコメント(11)
19,株式会社ハイペリオン,94,坂之下,,■志木駅より路線バス■寝具や食品の荷降ろし■男性活躍中。短時間、スポットの勤務でWワークにピッタリ！,1,物流・倉庫,1,1,本物,,"3,5,6","オススメ,派遣,未経験者大歓迎",40220046,850,1,0,1,34,126789b,12,"志木,バス,寝具,食品,男性活躍,短時間,スポット,Wワーク",1_004_130.jpg,【仕事内容】<br>寝具や食品のコンテナ降ろしや仕分け、検品など入荷に関わる業務をお任せします。<br><br>【特徴】<br>志木駅から路線バス<br>自転車・バイク通勤もOKです。<br><br>【その他おすすめポイントなど】<br>男性が多数活躍中で、荷降ろしがあるため力自慢の方におすすめです。<br>ハイペリオンのスタッフが運営・管理する現場です。<br><br>【持ち物・服装】<br>ジーパンやジャージ以外の作業しやすい服装<br>ラバー付き軍手、カッター、ボールペン、昼食,1_004_260.jpg,2,所沢,所沢市坂之下,志木駅から路線バス,"月,火,水,木,金,土",9:00～12:00,寝具や食品の荷降ろし,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
14,プラスロジスティクス株式会社,95,関東DC,,■東所沢駅より送迎あり■造花の仕分け・ピッキング■女性活躍中で、週1～2日からOKのスポット案件です,1,物流・倉庫,1,1,本物,,"3,5,6","オススメ,派遣,未経験者大歓迎",40220047,850,2,0,1,34,26789,12,"東所沢,造花,仕分け,ピッキング,女性活躍,スポット",1_012_130.jpg,【仕事内容】<br>造花を扱う通販の入荷・出荷を行う物流倉庫でのお仕事。<br>入荷した商品の検品や仕分け、保管業務の他、お客様からご注文いただいた商品のピッキング、梱包や発送までをお任せいたします。<br><br>【資格】<br>未経験OK<br><br>【特徴】<br>東所沢駅から送迎があるので通勤ラクラクです。<br>自転車・バイク通勤もOKです。<br><br>【その他おすすめポイントなど】<br>女性が多数活躍中で、細やかな気配りが出来る方にピッタリのお仕事です。<br>ハイペリオンのスタッフが運営・管理する現場です。<br>あなたのお仕事ぶりや仕事量に応じて、週5日のレギュラー勤務をお任せすることもあります。<br><br>【持ち物・服装】<br>ジーパンやジャージ、スカート以外の作業しやすい服装<br>軍手、カッター、ボールペン、昼食,1_012_260.jpg,2,所沢,所沢市南永井,東所沢駅から送迎あり,"月,火,水,木,金,土",9:00～18:00,造花の仕分け・ピッキング,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
14,プラスロジスティクス株式会社,95,関東DC,,■東所沢駅より送迎あり■造花の仕分け・ピッキング■女性活躍中で、週5日のレギュラー案件です。,1,物流・倉庫,1,1,本物,,"3,5,6","オススメ,派遣,未経験者大歓迎",40220048,900,2,0,1,37,26789,2,"東所沢,造花,仕分け,ピッキング,女性活躍,レギュラー",1_012_130.jpg,【仕事内容】<br>造花を扱う通販の入荷・出荷を行う物流倉庫でのお仕事。<br>入荷した商品の検品や仕分け、保管業務の他、お客様からご注文いただいた商品のピッキング、梱包や発送までをお任せいたします。<br><br>【資格】<br>未経験OK<br><br>【特徴】<br>東所沢駅から送迎があるので通勤ラクラクです。<br>自転車・バイク通勤もOKです。<br><br>【その他おすすめポイントなど】<br>女性が多数活躍中で、細やかな気配りが出来る方にピッタリのお仕事です。<br>ハイペリオンのスタッフが運営・管理する現場です。<br><br>【持ち物・服装】<br>ジーパンやジャージ、スカート以外の作業しやすい服装<br>軍手、カッター、ボールペン、昼食,1_012_260.jpg,2,所沢,所沢市南永井,東所沢駅から送迎あり,"月,火,水,木,金,土",9:00～18:00,造花の仕分け・ピッキング,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
14,プラスロジスティクス株式会社,96,コスパ,,■東所沢駅より送迎あり■寝具の仕分け・ピッキング■男性活躍中で、週1～2日からOKのスポット案件です,1,物流・倉庫,1,1,本物,,"3,5,6","オススメ,派遣,未経験者大歓迎",40220049,850,2,0,1,34,26789,12,"東所沢,寝具,仕分け,ピッキング,男性活躍,スポット",1_003_130.jpg,【仕事内容】<br>毛布や枕、シーツなどを扱う通販の入荷・出荷を行う物流倉庫でのお仕事。<br>入荷した商品の検品や仕分け、保管業務の他、お客様からご注文いただいた商品のピッキング、梱包や発送までをお任せいたします。<br>午前中は入荷（コンテナ降ろし他）業務、午後は出荷業務を行います。<br><br>【資格】<br>未経験OK<br><br>【特徴】<br>東所沢駅から送迎があるので通勤ラクラクです。<br>自転車・バイク通勤もOKです。<br><br>【その他おすすめポイントなど】<br>男性が多数活躍中で、荷降ろしがあるため力自慢の方におすすめです。<br>ハイペリオンのスタッフが運営・管理する現場です。<br>あなたのお仕事ぶりや仕事量に応じて、週5日のレギュラー勤務をお任せすることもあります。<br><br>【持ち物・服装】<br>ジーパンやジャージ以外の作業しやすい服装<br>ラバー付き軍手、カッター、ボールペン、昼食,1_003_260.jpg,2,所沢,所沢市南永井,東所沢駅から送迎あり,"月,火,水,木,金,土",9:00～18:00,寝具の仕分け・ピッキング,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
14,プラスロジスティクス株式会社,96,コスパ,,■東所沢駅より送迎あり■寝具の仕分け・ピッキング■男性活躍中で、週5日のレギュラー案件です。,1,物流・倉庫,1,1,本物,,"3,5,6","オススメ,派遣,未経験者大歓迎",40220050,900,2,0,1,37,26789,12,"東所沢,寝具,仕分け,ピッキング,男性活躍,レギュラー",1_003_130.jpg,【仕事内容】<br>毛布や枕、シーツなどを扱う通販の入荷・出荷を行う物流倉庫でのお仕事。<br>入荷した商品の検品や仕分け、保管業務の他、お客様からご注文いただいた商品のピッキング、梱包や発送までをお任せいたします。<br>午前中は入荷（コンテナ降ろし他）業務、午後は出荷業務を行います。<br><br>【資格】<br>未経験OK<br><br>【特徴】<br>東所沢駅から送迎があるので通勤ラクラクです。<br>自転車・バイク通勤もOKです。<br><br>【その他おすすめポイントなど】<br>男性が多数活躍中で、荷降ろしがあるため力自慢の方におすすめです。<br>ハイペリオンのスタッフが運営・管理する現場です。<br><br>【持ち物・服装】<br>ジーパンやジャージ以外の作業しやすい服装<br>ラバー付き軍手、カッター、ボールペン、昼食,1_003_260.jpg,2,所沢,所沢市南永井,東所沢駅から送迎あり,"月,火,水,木,金,土",9:00～18:00,寝具の仕分け・ピッキング,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
23,株式会社フォルティア,97,本社,,■大宮駅スグ■コンタクトレンズの販促■研修充実で週1日からのスポット勤務,8,その他,1,1,本物,,5,派遣,40220051,1050,1,0,1,34,23789,2,"大宮,コンタクト,販促,駅チカ,スポット",4_008_130.jpg,【仕事内容】<br>街頭でコンタクトレンズの販促を行います。<br>チラシを配布し、ご興味を持って頂いたお客様へ商品のご説明を行い、店舗までお連れするお仕事です。<br><br>【資格】<br>未経験OK<br><br>【特徴】<br>大宮駅スグの駅チカ案件です。<br><br>【その他おすすめポイントなど】<br>充実の研修で、はじめての方でもスグにお仕事に慣れて頂ける安心の職場です。<br>あなたの笑顔でたくさんのお客様を惹きつけることができ、やりがい溢れるお仕事です。<br><br>持ち物・服装】<br>黒もしくはベージュのパンツ（スーツが望ましい）、上着は貸与,4_008_260.jpg,5,その他 関東,さいたま市大宮区、台東区上野,大宮駅スグ,"月,火,水,木,金,土,日",11:00～18:30,コンタクトレンズの販促,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
20,プラスカーゴサービス株式会社,98,本社,,■駒込駅スグ■通販の問い合わせ受付やデータ入力など■交通費全額・週5日のレギュラー勤務,7,オフィスワーク・事務,1,1,本物,,5,派遣,40220052,1050,1,0,1,347,235789a,2,"駒込,通販,受付,データ入力,交通費全額,レギュラー",5_006_130.jpg,【仕事内容】<br>通販の問い合わせ受付センターで、家具などのインテリア商品に関する注文受付やデータ入力をお任せいたします。<br>注文受付や発送までの各種事務手続きに携わります。<br>電話受付と事務業務の比率は、人により異なります。<br><br>【資格】<br>未経験OK<br><br>【特徴】<br>駅からスグの通勤ラクラクな職場です。<br><br>【その他おすすめポイントなど】<br>誰もが知っている大手通販会社のお仕事です。<br><br>【持ち物・服装】<br>服装はオフィスカジュアル,5_006_260.jpg,5,その他 関東,文京区駒込,駒込駅から徒歩5分,"月,火,水,木,金,土,日",9:00～18:00,通販の問い合わせ受付やデータ入力など,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
9,GTO株式会社,77,朝霞倉庫,,■志木駅より路線バス■ソファやチェアの荷降ろしなど■スポット勤務ご希望の方にピッタリ,1,物流・倉庫,1,1,本物,,"5,6","派遣,未経験者大歓迎",40220053,950,1,0,1,34,17,12,"倉庫,軽作業,朝霞,スポット,",1_002_130.jpg,【仕事内容】<br>ソファやチェアなどの荷降ろし業務。<br>コンテナから商品を降ろして倉庫に格納する仕事をメインに、破損した商品の修理などの付随業務も行って頂きます。<br><br>【資格】<br>未経験OK<br><br>【特徴】<br>最寄バス停からスグなので通勤しやすい環境です。志木駅から路線バスが出ています。<br><br>【その他おすすめポイントなど】<br>現場では丁寧に指示を頂けるので、はじめての方でも安心して仕事が出来る環境です。アットホームな環境です。<br><br>【持ち物・服装】<br>ラバー付き軍手、ジーパンやジャージ以外の作業しやすい服装,1_002_260.jpg,3,朝霞,朝霞市上内間木,志木駅から路線バス,"月,火,水,木,金",9:00～17:00,"荷降ろし,ソファ,チェア",「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
9,GTO株式会社,77,朝霞倉庫,,■朝霞駅より路線バス■ソファやチェアの荷降ろしなど■スポット勤務ご希望の方にピッタリ,1,物流・倉庫,1,1,本物,,"5,6","派遣,未経験者大歓迎",40220054,950,1,0,1,34,17,12,"倉庫,軽作業,朝霞,スポット,",1_002_130.jpg,【仕事内容】<br>ソファやチェアなどの荷降ろし業務。<br>コンテナから商品を降ろして倉庫に格納する仕事をメインに、破損した商品の修理などの付随業務も行って頂きます。<br><br>【資格】<br>未経験OK<br><br>【特徴】<br>最寄バス停からスグなので通勤しやすい環境です。朝霞駅から路線バスが出ています。<br><br>【その他おすすめポイントなど】<br>現場では丁寧に指示を頂けるので、はじめての方でも安心して仕事が出来る環境です。アットホームな環境です。<br><br>【持ち物・服装】<br>ラバー付き軍手、ジーパンやジャージ以外の作業しやすい服装,1_002_260.jpg,3,朝霞,朝霞市上内間木,朝霞駅から路線バス,"月,火,水,木,金",9:00～17:00,"荷降ろし,ソファ,チェア",「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■川越駅徒歩5分■カーナビケーション評価業務■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220055,1200,1,0,1,37,28,,"川越,徒歩,カーナビ,評価,レギュラー",5_007_130.jpg,【仕事内容】<br>カーナビケーション評価業務<br><br>【資格】<br>・何らかの端末評価経験者。カーナビゲーション評価経験があれば尚可。<br>★交通費、開始時間、又は短期であれば可能等の条件がある場合、ご相談可能となっております。<br><br>【特徴】<br>川越駅徒歩5分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル,5_007_260.jpg,1,川越,埼玉県川越市,川越駅徒歩5分,"月,火,水,木,金",9:00～17:00,カーナビケーション評価業務,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■新宿駅徒歩15分■内視鏡医療システム開発■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220056,1200,1,0,1,37,28,,"新宿,徒歩,内視鏡,医療,システム,レギュラー",5_007_130.jpg,【仕事内容】<br>内視鏡医療システム開発<br><br>【資格】<br>・Ｃ＃、Ｏｒａｃｌｏでの開発経験。業務系システム開発経験。<br>コミュニケーション力、英語ができると尚可。<br><br>【特徴】<br>新宿駅徒歩15分<br>※8月より作業場所がＪＲ日野駅よりバスで15分の環境に異動。<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル,5_007_260.jpg,5,その他 関東,東京都新宿区,新宿駅徒歩15分,"月,火,水,木,金",9:00～17:00,内視鏡医療システム開発,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■有楽町駅徒歩5分■パーキングシステム開発ＩＳＯアプリケーション開発■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220057,1200,1,0,1,37,28,,"有楽町,パーキング,ISO,開発,レギュラー",5_007_130.jpg,【仕事内容】<br>パーキングシステム開発、ＩＳＯアプリケーション開発<br><br>【資格】<br>・iphoneアプリケーション開発経験者。またはそれに準じた開発経験者。Ｊａｖａでの開発経験。Ａｎｄｒｏｉｄ経験も可<br>・検索アプリケーション開発経験があれば尚可。<br><br>【特徴】<br>有楽町駅徒歩5分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル,5_007_260.jpg,5,その他 関東,東京都千代田区,有楽町駅徒歩5分,"月,火,水,木,金",9:00～17:00,パーキングシステム開発　　　　　　　　　　　　ＩＳＯアプリケーション開発,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■有楽町駅徒歩5分■簡易掲示板システム開発■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220058,1200,1,0,1,37,28,,"有楽町,掲示板,システム,開発,レギュラー",5_007_130.jpg,【仕事内容】<br>簡易掲示板システム開発<br><br>【資格】<br>・ＪａｖａでのＷｅｂシステム開発経験者。なんらかのフレームワーク経験（Seasar2、Teeda、DBFluteの経験があれば尚可）。ＤＢ設計経験、ＬｉｎｕｘＯＳ上での経験あれば尚可。<br><br>【特徴】<br>有楽町駅徒歩5分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル,5_007_260.jpg,5,その他 関東,東京都千代田区,有楽町駅徒歩5分,"月,火,水,木,金",9:00～17:00,簡易掲示板システム開発,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■立川駅徒歩5分■企業グループ内システム開発■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220059,1200,1,0,1,37,28,,"立川,グループ,システム,開発,レギュラー",5_007_130.jpg,【仕事内容】<br>企業グループ内システム開発<br><br>【資格】<br>・ＶＢ6、ＡＳＰ．ＮＥＴ、Ｏｒｃｌｅ10ｇ～11ｇ、ＳＱＬＳｅｒｖｅｒ2012での開発経験。<br><br>【特徴】<br>立川駅徒歩5分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル,5_007_260.jpg,5,その他 関東,東京都立川市,立川駅徒歩5分,"月,火,水,木,金",9:00～17:00,企業グループ内システム開発,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■品川駅徒歩5分■クラウドサーバーアプリケーション開発■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220060,1200,1,0,1,37,28,,"品川,クラウド,システム,開発,レギュラー",5_007_130.jpg,【仕事内容】<br>クラウドサーバーアプリケーション開発<br><br>【資格】<br>・3年以上のＪａｖａを使ったサーバアプリケーション開発経験。Ｃ++の経験があるなら、Ｊａｖａは1年程度でも可。3年以上のＲＤＢ又はＫＶＳ話用いた開発経験。Apache、tomcat等、一般的なサーバーmiddlewareの知識。新しい技術絵の興味、関心、研究心も問われます。<br><br>【特徴】<br>品川駅徒歩5分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル,5_007_260.jpg,5,その他 関東,東京都品川区,品川駅徒歩5分,"月,火,水,木,金",9:00～17:00,クラウドサーバーアプリケーション開発,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■品川駅徒歩5分■クラウド・プラットホーム・サーバー開発■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220061,1200,1,0,1,37,28,,"品川,クラウド,システム,開発,レギュラー",5_007_130.jpg,【仕事内容】<br>クラウド・プラットホーム・サーバー開発<br><br>【資格】<br>・Serverside開発でJava、SQLでの開発経験が3年以上。<br><br>【特徴】<br>品川駅徒歩5分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル,5_007_260.jpg,5,その他 関東,東京都品川区,品川駅徒歩5分,"月,火,水,木,金",9:00～17:00,クラウド・プラットホーム・サーバー開発,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■品川駅徒歩5分■ＡＷＳサーバー開発環境サポート■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220062,1200,1,0,1,37,28,,"品川,サーバー,システム,開発,レギュラー",5_007_130.jpg,【仕事内容】<br>ＡＷＳサーバー開発環境サポート<br><br>【資格】<br>・Linuxの基本スキル、ネットワークの基礎知識、サーバーの構築経験またはサーバー側のアプリの開発経験。<br>・Jenkinsを使った経験、AWSの利用経験があれば尚可。<br><br>【特徴】<br>品川駅徒歩5分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル,5_007_260.jpg,5,その他 関東,東京都品川区,品川駅徒歩5分,"月,火,水,木,金",9:00～17:00,ＡＷＳサーバー開発環境サポート,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■本厚木駅徒歩10分■放送局送局向けシステム開発■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220063,1200,1,0,1,37,28,,"本厚木,放送局,システム,開発,レギュラー",5_007_130.jpg,"【仕事内容】<br>放送局送局向けシステム開発<br><br>【資格】<br>・C#（1年以上）、XAMLの開発経験者で、コーディングが出来る方。WPF,MicrosoftSilverlight経験があれば尚可。<br>※3年以上の長期稼働を見込み。<br><br>【特徴】<br>本厚木駅徒歩10分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル",5_007_260.jpg,5,その他 関東,神奈川県厚木市,本厚木駅徒歩10分,"月,火,水,木,金",9:00～17:00,放送局送局向けシステム開発,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■亀戸駅徒歩5分■Webアプリケーション開発■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220064,1200,1,0,1,37,28,,"亀戸,Web,システム,開発,レギュラー",5_007_130.jpg,"【仕事内容】<br>Webアプリケーション開発<br><br>【資格】<br>・Javaエンジニア。Linux,Apaohe,Tomcat,Oracle・seaser2,Spring,struts等のFramework経験者・コミュニケーション能力が高い方、前向きな方。<br><br>【特徴】<br>亀戸駅徒歩5分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル",5_007_260.jpg,5,その他 関東,東京都江東区,亀戸駅徒歩5分,"月,火,水,木,金",9:00～17:00,Webアプリケーション開発,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■京急蒲田徒歩15分■ヘルスケアマイグレーション開発■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220065,1200,1,0,1,37,28,,"蒲田,ヘルスケア,システム,開発,レギュラー",5_007_130.jpg,【仕事内容】<br>ヘルスケアマイグレーション開発<br><br>【資格】<br>・VB6からNET化作業。コーディング量はあまり多くありません。<br><br>【特徴】<br>京急蒲田徒歩15分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル,5_007_260.jpg,5,その他 関東,東京都大田区,京急蒲田徒歩15分,"月,火,水,木,金",9:00～17:00,ヘルスケアマイグレーション開発,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■蒲田駅徒歩5分■ヘルスケアマクロ開発■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220066,1200,1,0,1,37,28,,"蒲田,ヘルスケア,システム,開発,レギュラー",5_007_130.jpg,【仕事内容】<br>ヘルスケアマクロ開発<br><br>【資格】<br>・EXCELマクロ開発経験のある方、またはVBAでの開発経験のある方。<br><br>【特徴】<br>蒲田駅徒歩5分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル,5_007_260.jpg,5,その他 関東,東京都大田区,蒲田駅徒歩5分,"月,火,水,木,金",9:00～17:00,ヘルスケアマクロ開発,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■品川駅徒歩5分■モバイル連携Androidアプリケーション開発■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220067,1200,1,0,1,37,28,,"品川,Android,システム,開発,レギュラー",5_007_130.jpg,"【仕事内容】<br>モバイル連携Androidアプリケーション開発<br><br>【資格】<br>・Androidアプリケーション開発経験、Git,Junit経験。JavaSoript,HTML5,Webアプリの知識があれば尚可。<br><br>【特徴】<br>品川駅徒歩5分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル",5_007_260.jpg,5,その他 関東,東京都品川区,品川駅徒歩5分,"月,火,水,木,金",9:00～17:00,モバイル連携Androidアプリケーション開発,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■品川駅徒歩5分■当社パッケージ開発■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220068,1200,1,0,1,37,28,,"品川,パッケージ,システム,開発,レギュラー",5_007_130.jpg,【仕事内容】<br>当社パッケージ開発<br><br>【資格】<br>・Windowsアプリ開発をVC++もしくはC++で開発経験がある方。ご経験が少ない若い方もご相談ください。<br><br>【特徴】<br>品川駅徒歩5分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル,5_007_260.jpg,5,その他 関東,東京都品川区,品川駅徒歩5分,"月,火,水,木,金",9:00～17:00,当社パッケージ開発,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■品川駅徒歩5分■デジタルカメラ評価■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220069,1200,1,0,1,37,28,,"品川,デジタル,カメラ,評価,レギュラー",5_007_130.jpg,【仕事内容】<br>デジタルカメラ評価<br><br>【資格】<br>・何らかの端末評価経験者。デジタルカメラ評価経験、趣味で一眼レフカメラを使いこなされている様であれば尚可。<br><br>【特徴】<br>品川駅徒歩5分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル,5_007_260.jpg,5,その他 関東,東京都品川区,品川駅徒歩5分,"月,火,水,木,金",9:00～17:00,デジタルカメラ評価,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■品川駅徒歩5分■ストリーミング評価業務■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220070,1200,1,0,1,37,28,,"品川,徒歩,ストリーミング,評価,レギュラー",5_007_130.jpg,【仕事内容】<br>ストリーミング評価業務<br><br>【資格】<br>・端末評価経験。業務で英語の読み書きができる方。業務で合い会話経験があれば尚可。<br><br>【特徴】<br>品川駅徒歩5分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル,5_007_260.jpg,5,その他 関東,東京都品川区,品川駅徒歩5分,"月,火,水,木,金",9:00～17:00,ストリーミング評価業務,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■大崎駅徒歩5分■内視鏡カメラユニット評価■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220071,1200,1,0,1,37,28,,"大崎,内視鏡,カメラ,評価,レギュラー",5_007_130.jpg,【仕事内容】<br>内視鏡カメラユニット評価<br><br>【資格】<br>・CPPユニット、C++テストを使ったテストコード実装、カバレッジの作成を行い設計者へのフィードバックと知識の伝達業務。<br>※作業場所が5月から本厚木へ異動。<br><br>【特徴】<br>大崎駅徒歩5分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル,5_007_260.jpg,5,その他 関東,東京都品川区,大崎駅徒歩5分,"月,火,水,木,金",9:00～17:00,内視鏡カメラユニット評価,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
